 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,Slice,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
1962,0.032,0,0,0,0,0,199.888,115.469,199.888,115.469,0.509,199.798,115.379,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1110,641,135.000,0.180,1.000,1.000,1.000
1963,0.097,0,0,0,0,0,237.748,115.529,237.748,115.529,1.018,237.598,115.379,0.360,0.360,0.426,0.291,45.000,1.000,0.509,0,0,NaN,NaN,100,0,1,1320,643,45.000,0.360,1.464,0.683,0.857
1964,0.032,0,0,0,0,0,164.609,115.649,164.609,115.649,0.509,164.519,115.559,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,914,642,135.000,0.180,1.000,1.000,1.000
1965,0.097,0,0,0,0,0,165.689,115.709,165.689,115.709,1.273,165.419,115.559,0.540,0.360,0.578,0.214,151.845,0.754,0.649,0,0,NaN,NaN,100,0,1,919,642,146.310,0.322,2.702,0.370,0.667
1966,0.065,0,0,0,0,0,203.938,115.739,203.938,115.739,1.018,203.758,115.559,0.360,0.360,0.467,0.177,45.000,0.785,0.509,0,0,NaN,NaN,100,0,1,1132,644,45.000,0.255,2.646,0.378,0.667
1967,0.065,0,0,0,0,0,111.959,115.919,111.959,115.919,1.018,111.779,115.739,0.360,0.360,0.467,0.177,135.000,0.785,0.509,0,0,NaN,NaN,100,0,1,621,643,135.000,0.255,2.646,0.378,0.667
1968,0.097,0,0,0,0,0,204.508,116.009,204.508,116.009,1.378,204.298,115.739,0.360,0.540,0.578,0.214,118.155,0.643,0.649,0,0,NaN,NaN,100,0,1,1135,643,123.690,0.322,2.702,0.370,0.667
1969,0.616,0,0,0,0,0,236.324,116.767,236.324,116.767,6.320,235.258,115.739,2.160,2.160,2.469,0.317,46.727,0.194,3.055,0,0,NaN,NaN,100,0,1,1307,655,45.000,0.613,7.780,0.129,0.418
1970,0.032,0,0,0,0,0,166.409,116.009,166.409,116.009,0.509,166.319,115.919,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,924,644,135.000,0.180,1.000,1.000,1.000
1971,0.065,0,0,0,0,0,191.068,116.099,191.068,116.099,0.869,190.978,115.919,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,1061,644,116.565,0.180,2.000,0.500,1.000
1972,0.097,0,0,0,0,0,205.168,116.069,205.168,116.069,1.018,205.018,115.919,0.360,0.360,0.426,0.291,45.000,1.000,0.509,0,0,NaN,NaN,100,0,1,1139,646,45.000,0.360,1.464,0.683,0.857
1973,0.032,0,0,0,0,0,223.468,116.009,223.468,116.009,0.509,223.378,115.919,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1241,644,135.000,0.180,1.000,1.000,1.000
1974,0.032,0,0,0,0,0,38.070,116.189,38.070,116.189,0.509,37.980,116.099,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,211,645,135.000,0.180,1.000,1.000,1.000
1975,0.032,0,0,0,0,0,45.270,116.189,45.270,116.189,0.509,45.180,116.099,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,251,645,135.000,0.180,1.000,1.000,1.000
1976,0.065,0,0,0,0,0,146.519,116.189,146.519,116.189,0.764,146.339,116.099,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,813,645,153.435,0.180,2.000,0.500,1.000
1977,0.162,0,0,0,0,0,233.008,116.729,233.008,116.729,2.247,232.738,116.279,0.540,0.900,0.907,0.227,112.500,0.403,1.050,0,0,NaN,NaN,100,0,1,1293,646,120.964,0.342,3.986,0.251,0.556
1978,0.097,0,0,0,0,0,11.970,116.729,11.970,116.729,1.229,11.880,116.459,0.180,0.540,0.609,0.203,90.000,0.809,0.569,0,0,NaN,NaN,100,0,1,66,647,108.435,0.180,3.000,0.333,1.000
1979,0.032,0,0,0,0,0,190.348,116.549,190.348,116.549,0.509,190.258,116.459,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1057,647,135.000,0.180,1.000,1.000,1.000
1980,0.130,0,0,0,0,0,204.973,116.729,204.973,116.729,1.378,204.838,116.459,0.360,0.540,0.492,0.335,90.000,0.857,0.569,0,0,NaN,NaN,100,0,1,1138,647,108.435,0.360,1.468,0.681,0.800
1981,0.162,0,0,0,0,0,240.532,116.909,240.532,116.909,2.247,240.298,116.459,0.540,0.900,0.958,0.215,117.123,0.403,1.050,0,0,NaN,NaN,100,0,1,1335,647,120.964,0.322,4.450,0.225,0.588
1982,0.032,0,0,0,0,0,224.368,116.729,224.368,116.729,0.509,224.278,116.639,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1246,648,135.000,0.180,1.000,1.000,1.000
1983,0.065,0,0,0,0,0,41.850,116.999,41.850,116.999,0.869,41.760,116.819,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,232,649,116.565,0.180,2.000,0.500,1.000
1984,3.920,0,0,0,0,0,113.330,120.152,113.330,120.152,23.044,111.599,116.819,3.060,7.380,4.802,1.039,103.441,0.093,7.858,0,0,NaN,NaN,100,0,1,620,649,110.095,1.959,4.620,0.216,0.362
1985,0.032,0,0,0,0,0,186.569,117.269,186.569,117.269,0.509,186.479,117.179,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1036,651,135.000,0.180,1.000,1.000,1.000
1986,0.032,0,0,0,0,0,215.368,117.269,215.368,117.269,0.509,215.278,117.179,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1196,651,135.000,0.180,1.000,1.000,1.000
1987,0.065,0,0,0,0,0,229.408,117.359,229.408,117.359,0.869,229.318,117.179,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,1274,651,116.565,0.180,2.000,0.500,1.000
1988,0.227,0,0,0,0,0,175.177,117.886,175.177,117.886,2.396,174.959,117.359,0.540,0.900,0.898,0.322,111.682,0.496,1.050,0,0,NaN,NaN,100,0,1,972,652,120.964,0.483,2.793,0.358,0.667
1989,0.065,0,0,0,0,0,24.390,117.719,24.390,117.719,0.869,24.300,117.539,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,135,653,116.565,0.180,2.000,0.500,1.000
1990,0.324,0,0,0,0,0,133.019,117.917,133.019,117.917,2.651,132.479,117.539,1.080,0.720,1.116,0.370,151.328,0.579,1.207,0,0,NaN,NaN,100,0,1,736,654,153.435,0.483,3.020,0.331,0.690
1991,0.032,0,0,0,0,0,210.868,117.629,210.868,117.629,0.509,210.778,117.539,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1171,653,135.000,0.180,1.000,1.000,1.000
1992,0.032,0,0,0,0,0,233.188,117.629,233.188,117.629,0.509,233.098,117.539,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1295,653,135.000,0.180,1.000,1.000,1.000
1993,0.130,0,0,0,0,0,237.688,117.899,237.688,117.899,1.589,237.598,117.539,0.180,0.720,0.812,0.203,90.000,0.645,0.742,0,0,NaN,NaN,100,0,1,1320,653,104.036,0.180,4.000,0.250,1.000
1994,0.292,0,0,0,0,0,241.288,118.349,241.288,118.349,3.836,240.838,117.539,0.720,1.620,1.347,0.276,114.252,0.249,1.773,0,0,NaN,NaN,100,0,1,1338,653,113.962,0.520,4.885,0.205,0.462
1995,0.065,0,0,0,0,0,216.718,117.989,216.718,117.989,0.764,216.538,117.899,0.360,0.180,0.406,0.203,0.000,1.000,0.402,0,0,NaN,NaN,100,0,1,1203,655,153.435,0.180,2.000,0.500,1.000
1996,0.065,0,0,0,0,0,233.368,118.079,233.368,118.079,0.869,233.278,117.899,0.180,0.360,0.406,0.203,90.000,1.000,0.402,0,0,NaN,NaN,100,0,1,1296,655,116.565,0.180,2.000,0.500,1.000
1997,0.130,0,0,0,0,0,205.153,118.439,205.153,118.439,1.738,205.018,118.079,0.360,0.720,0.714,0.231,107.609,0.539,0.805,0,0,NaN,NaN,100,0,1,1139,656,116.565,0.342,3.093,0.323,0.667
1998,0.032,0,0,0,0,0,53.190,118.349,53.190,118.349,0.509,53.100,118.259,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,295,657,135.000,0.180,1.000,1.000,1.000
1999,0.032,0,0,0,0,0,134.369,118.349,134.369,118.349,0.509,134.279,118.259,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,746,657,135.000,0.180,1.000,1.000,1.000
2000,0.032,0,0,0,0,0,205.828,118.349,205.828,118.349,0.509,205.738,118.259,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1143,657,135.000,0.180,1.000,1.000,1.000
2001,0.227,0,0,0,0,0,255.405,118.606,255.405,118.606,2.291,254.878,118.259,0.900,0.720,0.996,0.290,148.704,0.543,1.153,0,0,NaN,NaN,100,0,1,1416,657,141.340,0.449,3.436,0.291,0.609
2002,0.907,0,0,0,0,0,45.565,120.001,45.565,120.001,9.226,44.640,118.439,1.800,3.060,1.686,0.685,97.848,0.134,3.107,0,0,NaN,NaN,100,0,1,248,658,100.008,1.607,2.462,0.406,0.265
2003,0.616,0,0,0,0,0,175.702,119.145,175.702,119.145,4.029,175.139,118.439,1.260,1.260,1.460,0.537,136.842,0.476,1.660,0,0,NaN,NaN,100,0,1,973,658,139.399,0.764,2.721,0.368,0.679
2004,0.032,0,0,0,0,0,36.270,118.709,36.270,118.709,0.509,36.180,118.619,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,201,659,135.000,0.180,1.000,1.000,1.000
2005,0.454,0,0,0,0,0,131.335,119.108,131.335,119.108,3.011,130.859,118.619,0.900,1.080,1.084,0.533,66.043,0.629,1.207,0,0,NaN,NaN,100,0,1,729,665,63.435,0.724,2.035,0.491,0.683
2006,0.162,0,0,0,0,0,133.253,119.033,133.253,119.033,1.738,133.019,118.619,0.360,0.720,0.753,0.274,79.099,0.674,0.805,0,0,NaN,NaN,100,0,1,739,663,63.435,0.360,2.749,0.364,0.769
2007,0.032,0,0,0,0,0,251.188,118.709,251.188,118.709,0.509,251.098,118.619,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1395,659,135.000,0.180,1.000,1.000,1.000
2008,0.032,0,0,0,0,0,237.328,118.889,237.328,118.889,0.509,237.238,118.799,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,1318,660,135.000,0.180,1.000,1.000,1.000
2009,0.032,0,0,0,0,0,146.249,119.069,146.249,119.069,0.509,146.159,118.979,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,812,661,135.000,0.180,1.000,1.000,1.000
2010,0.032,0,0,0,0,0,38.610,119.249,38.610,119.249,0.509,38.520,119.159,0.180,0.180,0.203,0.203,0.000,1.000,0.255,0,0,NaN,NaN,100,0,1,214,662,135.000,0.180,1.000,1.000,1.000
2011,0.292,0,0,0,0,0,250.628,119.809,250.628,119.809,3.327,250.378,119.159,0.540,1.440,1.445,0.257,79.209,0.331,1.538,0,0,NaN,NaN,100,0,1,1391,670,69.444,0.385,5.626,0.178,0.581
2012,0.130,0,0,0,0,0,260.278,119.429,260.278,119.429,1.782,259.918,119.159,0.720,0.540,0.799,0.206,148.283,0.513,0.900,0,0,NaN,NaN,100,0,1,1444,662,143.130,0.322,3.873,0.258,0.571
2013,0.194,0,0,0,0,0,237.688,119.729,237.688,119.729,2.036,237.418,119.339,0.540,0.720,0.701,0.353,128.736,0.589,0.900,0,0,NaN,NaN,100,0,1,1319,663,126.870,0.509,1.984,0.504,0.667
